"","county_fips","naics","count_sg","count_cbp","naics_factor"
"6474","37183","52",1124,1800,"52"
"6475","37183","53",477,1910,"53"
"6476","37183","54",328,5016,"54"
"6477","37183","55",4,291,"55"
"6478","37183","56",164,1956,"56"
"6479","37183","61",462,553,"61"
"6480","37183","62",2913,3191,"62"
"6481","37183","71",853,507,"71"
"6482","37183","72",2596,2559,"72"
"6483","37183","81",2755,2733,"81"
"6484","37195","48-49",1,54,"48-49"
"6485","37195","56",1,80,"56"
"6486","37195","62",2,205,"62"
"6487","37195","81",1,188,"81"
"6488","38015","23",3,406,"23"
"6489","38015","31-33",15,66,"31-33"
"6490","38015","42",26,147,"42"
"6491","38015","44-45",413,396,"44-45"
"6492","38015","48-49",13,104,"48-49"
"6493","38015","51",23,43,"51"
"6494","38015","52",149,220,"52"
"6495","38015","53",47,173,"53"
"6496","38015","54",18,288,"54"
"6497","38015","56",15,178,"56"
"6498","38015","61",55,32,"61"
"6499","38015","62",259,312,"62"
"6500","38015","71",85,48,"71"
"6501","38015","72",220,208,"72"
"6502","38015","81",219,343,"81"
"6503","38017","11",1,10,"11"
"6504","38017","23",3,731,"23"
"6505","38017","31-33",30,196,"31-33"
"6506","38017","42",36,393,"42"
"6507","38017","44-45",756,659,"44-45"
"6508","38017","48-49",42,234,"48-49"
"6509","38017","51",33,88,"51"
"6510","38017","52",288,423,"52"
"6511","38017","53",74,342,"53"
"6512","38017","54",36,508,"54"
"6513","38017","56",29,304,"56"
"6514","38017","61",73,45,"61"
"6515","38017","62",595,505,"62"
"6516","38017","71",188,115,"71"
"6517","38017","72",473,476,"72"
"6518","38017","81",415,505,"81"
"6519","38035","22",1,6,"22"
"6520","38035","23",1,201,"23"
"6521","38035","31-33",5,51,"31-33"
"6522","38035","42",14,101,"42"
"6523","38035","44-45",307,296,"44-45"
"6524","38035","48-49",12,94,"48-49"
"6525","38035","51",12,23,"51"
"6526","38035","52",98,120,"52"
"6527","38035","53",26,95,"53"
"6528","38035","54",10,137,"54"
"6529","38035","56",8,105,"56"
"6530","38035","61",33,18,"61"
"6531","38035","62",209,181,"62"
"6532","38035","71",64,45,"71"
"6533","38035","72",175,193,"72"
"6534","38035","81",145,200,"81"
"6535","38059","22",1,6,"22"
"6536","38059","31-33",4,30,"31-33"
"6537","38059","42",5,49,"42"
"6538","38059","44-45",90,95,"44-45"
"6539","38059","48-49",2,65,"48-49"
"6540","38059","51",2,10,"51"
"6541","38059","52",22,54,"52"
"6542","38059","53",9,39,"53"
"6543","38059","54",10,77,"54"
"6544","38059","56",4,45,"56"
"6545","38059","61",16,6,"61"
"6546","38059","62",43,67,"62"
"6547","38059","71",23,14,"71"
"6548","38059","72",49,60,"72"
"6549","38059","81",56,102,"81"
"6550","39003","23",1,186,"23"
"6551","39003","31-33",5,117,"31-33"
"6552","39003","42",14,135,"42"
"6553","39003","44-45",365,383,"44-45"
"6554","39003","48-49",13,92,"48-49"
"6555","39003","51",31,42,"51"
"6556","39003","52",100,142,"52"
"6557","39003","53",20,71,"53"
"6558","39003","54",24,149,"54"
"6559","39003","56",13,122,"56"
"6560","39003","61",50,30,"61"
"6561","39003","62",218,291,"62"
"6562","39003","71",49,36,"71"
"6563","39003","72",192,215,"72"
"6564","39003","81",199,300,"81"
"6565","39007","44-45",5,305,"44-45"
"6566","39007","71",2,36,"71"
"6567","39007","72",2,231,"72"
"6568","39007","81",1,233,"81"
"6569","39011","44-45",18,153,"44-45"
"6570","39011","48-49",1,35,"48-49"
"6571","39011","51",1,8,"51"
"6572","39011","52",2,65,"52"
"6573","39011","53",2,31,"53"
"6574","39011","54",2,69,"54"
"6575","39011","56",1,32,"56"
"6576","39011","61",1,7,"61"
"6577","39011","62",7,102,"62"
"6578","39011","71",2,26,"71"
"6579","39011","72",8,90,"72"
"6580","39011","81",13,132,"81"
"6581","39013","22",1,4,"22"
"6582","39013","23",1,97,"23"
"6583","39013","31-33",1,38,"31-33"
"6584","39013","42",6,45,"42"
"6585","39013","44-45",233,268,"44-45"
"6586","39013","48-49",16,62,"48-49"
"6587","39013","51",12,19,"51"
"6588","39013","52",73,82,"52"
"6589","39013","53",14,52,"53"
"6590","39013","54",13,84,"54"
"6591","39013","56",4,56,"56"
"6592","39013","61",27,17,"61"
"6593","39013","62",106,195,"62"
"6594","39013","71",19,17,"71"
"6595","39013","72",109,123,"72"
"6596","39013","81",119,175,"81"
"6597","39017","22",7,16,"22"
"6598","39017","23",4,570,"23"
"6599","39017","31-33",36,422,"31-33"
"6600","39017","42",37,538,"42"
"6601","39017","44-45",1119,1031,"44-45"
"6602","39017","48-49",42,297,"48-49"
"6603","39017","51",70,159,"51"
"6604","39017","52",308,418,"52"
"6605","39017","53",132,310,"53"
"6606","39017","54",76,577,"54"
"6607","39017","56",35,389,"56"
"6608","39017","61",137,88,"61"
"6609","39017","62",714,777,"62"
"6610","39017","71",254,104,"71"
"6611","39017","72",708,732,"72"
"6612","39017","81",795,751,"81"
"6613","39023","22",2,5,"22"
"6614","39023","23",3,166,"23"
"6615","39023","31-33",12,146,"31-33"
"6616","39023","42",14,89,"42"
"6617","39023","44-45",411,355,"44-45"
"6618","39023","48-49",16,84,"48-49"
"6619","39023","51",29,27,"51"
"6620","39023","52",109,124,"52"
"6621","39023","53",33,89,"53"
"6622","39023","54",35,148,"54"
"6623","39023","56",9,94,"56"
"6624","39023","61",69,20,"61"
"6625","39023","62",230,277,"62"
"6626","39023","71",76,31,"71"
"6627","39023","72",252,219,"72"
"6628","39023","81",312,297,"81"
"6629","39025","22",1,19,"22"
"6630","39025","23",2,454,"23"
"6631","39025","31-33",15,159,"31-33"
"6632","39025","42",14,184,"42"
"6633","39025","44-45",563,514,"44-45"
"6634","39025","48-49",22,94,"48-49"
"6635","39025","51",46,52,"51"
"6636","39025","52",154,207,"52"
"6637","39025","53",51,192,"53"
"6638","39025","54",59,354,"54"
"6639","39025","56",17,221,"56"
"6640","39025","61",61,33,"61"
"6641","39025","62",290,327,"62"
"6642","39025","71",116,60,"71"
"6643","39025","72",341,313,"72"
"6644","39025","81",363,380,"81"
"6645","39035","22",9,40,"22"
"6646","39035","23",16,1885,"23"
"6647","39035","31-33",207,1593,"31-33"
"6648","39035","42",110,2066,"42"
"6649","39035","44-45",4788,3991,"44-45"
"6650","39035","48-49",183,934,"48-49"
"6651","39035","51",325,607,"51"
"6652","39035","52",1404,2273,"52"
"6653","39035","53",451,1607,"53"
"6654","39035","54",298,3790,"54"
"6655","39035","55",2,358,"55"
"6656","39035","56",117,1779,"56"
"6657","39035","61",713,490,"61"
"6658","39035","62",2565,3668,"62"
"6659","39035","71",1041,455,"71"
"6660","39035","72",3283,3050,"72"
"6661","39035","81",3005,3153,"81"
"6662","39041","11",1,7,"11"
"6663","39041","22",1,14,"22"
"6664","39041","23",5,377,"23"
"6665","39041","31-33",35,130,"31-33"
"6666","39041","42",14,249,"42"
"6667","39041","44-45",764,628,"44-45"
"6668","39041","48-49",26,83,"48-49"
"6669","39041","51",28,94,"51"
"6670","39041","52",218,348,"52"
"6671","39041","53",61,229,"53"
"6672","39041","54",58,675,"54"
"6673","39041","56",13,264,"56"
"6674","39041","61",105,90,"61"
"6675","39041","62",524,558,"62"
"6676","39041","71",206,98,"71"
"6677","39041","72",484,507,"72"
"6678","39041","81",414,411,"81"
"6679","39043","31-33",2,99,"31-33"
"6680","39043","42",1,66,"42"
"6681","39043","44-45",50,291,"44-45"
"6682","39043","51",1,29,"51"
"6683","39043","52",8,106,"52"
"6684","39043","53",2,69,"53"
"6685","39043","54",2,103,"54"
"6686","39043","56",1,78,"56"
"6687","39043","61",5,20,"61"
"6688","39043","62",14,227,"62"
"6689","39043","71",13,70,"71"
"6690","39043","72",31,267,"72"
"6691","39043","81",16,188,"81"
"6692","39045","31-33",6,110,"31-33"
"6693","39045","42",2,87,"42"
"6694","39045","44-45",144,362,"44-45"
"6695","39045","48-49",7,84,"48-49"
"6696","39045","51",13,40,"51"
"6697","39045","52",57,156,"52"
"6698","39045","53",36,148,"53"
"6699","39045","54",15,215,"54"
"6700","39045","56",4,148,"56"
"6701","39045","61",23,25,"61"
"6702","39045","62",124,367,"62"
"6703","39045","71",44,46,"71"
"6704","39045","72",114,257,"72"
"6705","39045","81",110,311,"81"
"6706","39049","11",1,8,"11"
"6707","39049","22",6,101,"22"
"6708","39049","23",20,1722,"23"
"6709","39049","31-33",177,811,"31-33"
"6710","39049","42",98,1417,"42"
"6711","39049","44-45",4326,3561,"44-45"
"6712","39049","48-49",188,967,"48-49"
"6713","39049","51",290,612,"51"
"6714","39049","52",1428,2004,"52"
"6715","39049","53",480,1665,"53"
"6716","39049","54",378,3757,"54"
"6717","39049","55",1,323,"55"
"6718","39049","56",171,1602,"56"
"6719","39049","61",684,435,"61"
"6720","39049","62",3143,4017,"62"
"6721","39049","71",1173,436,"71"
"6722","39049","72",3302,3080,"72"
"6723","39049","81",2771,2642,"81"
"6724","39051","23",1,127,"23"
"6725","39051","44-45",24,145,"44-45"
"6726","39051","48-49",1,35,"48-49"
"6727","39051","51",1,15,"51"
"6728","39051","52",4,60,"52"
"6729","39051","53",3,18,"53"
"6730","39051","62",8,99,"62"
"6731","39051","71",3,13,"71"
"6732","39051","72",8,78,"72"
"6733","39051","81",12,116,"81"
"6734","39055","31-33",11,195,"31-33"
"6735","39055","42",1,170,"42"
"6736","39055","44-45",176,307,"44-45"
"6737","39055","48-49",3,65,"48-49"
"6738","39055","51",8,32,"51"
"6739","39055","52",53,134,"52"
"6740","39055","53",6,78,"53"
"6741","39055","54",17,322,"54"
"6742","39055","56",1,233,"56"
"6743","39055","61",16,30,"61"
"6744","39055","62",86,280,"62"
"6745","39055","71",41,49,"71"
"6746","39055","72",84,170,"72"
"6747","39055","81",114,252,"81"
"6748","39057","23",1,221,"23"
"6749","39057","31-33",22,97,"31-33"
"6750","39057","42",8,95,"42"
"6751","39057","44-45",564,544,"44-45"
"6752","39057","48-49",25,57,"48-49"
"6753","39057","51",27,52,"51"
"6754","39057","52",167,196,"52"
"6755","39057","53",57,124,"53"
"6756","39057","54",40,478,"54"
"6757","39057","56",14,174,"56"
"6758","39057","61",64,55,"61"
"6759","39057","62",311,401,"62"
"6760","39057","71",131,38,"71"
"6761","39057","72",364,356,"72"
"6762","39057","81",381,344,"81"
"6763","39061","11",1,4,"11"
"6764","39061","22",2,67,"22"
"6765","39061","23",17,1367,"23"
"6766","39061","31-33",164,953,"31-33"
"6767","39061","42",87,1265,"42"
"6768","39061","44-45",3065,2625,"44-45"
"6769","39061","48-49",122,480,"48-49"
"6770","39061","51",263,420,"51"
"6771","39061","52",859,1567,"52"
"6772","39061","53",286,1075,"53"
"6773","39061","54",249,2493,"54"
"6774","39061","56",94,1162,"56"
"6775","39061","61",460,331,"61"
"6776","39061","62",2250,2426,"62"
"6777","39061","71",873,335,"71"
"6778","39061","72",2148,2008,"72"
"6779","39061","81",2032,2037,"81"
"6780","39081","22",3,9,"22"
"6781","39081","23",1,100,"23"
"6782","39081","31-33",10,33,"31-33"
"6783","39081","42",9,44,"42"
"6784","39081","44-45",215,196,"44-45"
"6785","39081","48-49",17,50,"48-49"
"6786","39081","51",12,24,"51"
"6787","39081","52",55,72,"52"
"6788","39081","53",12,50,"53"
"6789","39081","54",12,74,"54"
"6790","39081","56",6,55,"56"
"6791","39081","61",32,7,"61"
"6792","39081","62",126,170,"62"
"6793","39081","71",26,21,"71"
"6794","39081","72",102,124,"72"
"6795","39081","81",154,192,"81"
"6796","39085","22",2,11,"22"
"6797","39085","23",5,538,"23"
"6798","39085","31-33",36,565,"31-33"
"6799","39085","42",29,326,"42"
"6800","39085","44-45",977,740,"44-45"
"6801","39085","48-49",37,98,"48-49"
"6802","39085","51",49,55,"51"
"6803","39085","52",252,321,"52"
"6804","39085","53",88,205,"53"
"6805","39085","54",62,499,"54"
"6806","39085","56",28,360,"56"
"6807","39085","61",95,55,"61"
"6808","39085","62",475,614,"62"
"6809","39085","71",207,77,"71"
"6810","39085","72",585,528,"72"
"6811","39085","81",600,561,"81"
"6812","39087","22",1,9,"22"
"6813","39087","23",1,73,"23"
"6814","39087","31-33",4,27,"31-33"
"6815","39087","42",2,29,"42"
"6816","39087","44-45",159,143,"44-45"
"6817","39087","48-49",7,36,"48-49"
"6818","39087","51",11,9,"51"
"6819","39087","52",45,56,"52"
"6820","39087","53",9,33,"53"
"6821","39087","54",9,36,"54"
"6822","39087","56",4,41,"56"
"6823","39087","61",32,6,"61"
"6824","39087","62",77,119,"62"
"6825","39087","71",8,9,"71"
"6826","39087","72",67,67,"72"
"6827","39087","81",102,95,"81"
"6828","39089","22",1,16,"22"
"6829","39089","23",2,330,"23"
"6830","39089","31-33",20,162,"31-33"
"6831","39089","42",14,109,"42"
"6832","39089","44-45",498,440,"44-45"
"6833","39089","48-49",27,110,"48-49"
"6834","39089","51",25,49,"51"
"6835","39089","52",152,205,"52"
"6836","39089","53",51,122,"53"
"6837","39089","54",37,227,"54"
"6838","39089","56",13,193,"56"
"6839","39089","61",65,34,"61"
"6840","39089","62",252,299,"62"
"6841","39089","71",113,66,"71"
"6842","39089","72",315,304,"72"
"6843","39089","81",357,337,"81"
"6844","39093","22",3,11,"22"
"6845","39093","23",1,556,"23"
"6846","39093","31-33",21,349,"31-33"
"6847","39093","42",19,282,"42"
"6848","39093","44-45",895,789,"44-45"
"6849","39093","48-49",35,145,"48-49"
"6850","39093","51",58,77,"51"
"6851","39093","52",259,323,"52"
"6852","39093","53",73,219,"53"
"6853","39093","54",61,443,"54"
"6854","39093","56",20,309,"56"
"6855","39093","61",121,70,"61"
"6856","39093","62",477,648,"62"
"6857","39093","71",222,102,"71"
"6858","39093","72",496,530,"72"
"6859","39093","81",608,627,"81"
"6860","39095","22",8,15,"22"
"6861","39095","23",9,626,"23"
"6862","39095","31-33",49,433,"31-33"
"6863","39095","42",47,466,"42"
"6864","39095","44-45",1649,1338,"44-45"
"6865","39095","48-49",72,252,"48-49"
"6866","39095","51",116,136,"51"
"6867","39095","52",457,623,"52"
"6868","39095","53",156,388,"53"
"6869","39095","54",117,829,"54"
"6870","39095","56",37,551,"56"
"6871","39095","61",244,143,"61"
"6872","39095","62",1224,1354,"62"
"6873","39095","71",336,140,"71"
"6874","39095","72",1073,1017,"72"
"6875","39095","81",951,947,"81"
"6876","39097","44-45",4,108,"44-45"
"6877","39097","51",2,9,"51"
"6878","39097","52",2,37,"52"
"6879","39097","61",2,5,"61"
"6880","39097","71",2,10,"71"
"6881","39097","72",2,54,"72"
"6882","39097","81",3,74,"81"
"6883","39099","22",1,16,"22"
"6884","39099","23",3,426,"23"
"6885","39099","31-33",36,300,"31-33"
"6886","39099","42",26,285,"42"
"6887","39099","44-45",877,819,"44-45"
"6888","39099","48-49",39,152,"48-49"
"6889","39099","51",45,72,"51"
"6890","39099","52",258,316,"52"
"6891","39099","53",59,201,"53"
"6892","39099","54",44,414,"54"
"6893","39099","56",19,292,"56"
"6894","39099","61",94,45,"61"
"6895","39099","62",583,769,"62"
"6896","39099","71",156,67,"71"
"6897","39099","72",550,534,"72"
"6898","39099","81",511,592,"81"
"6899","39103","11",1,11,"11"
"6900","39103","22",1,7,"22"
"6901","39103","23",4,473,"23"
"6902","39103","31-33",25,278,"31-33"
"6903","39103","42",10,266,"42"
"6904","39103","44-45",544,460,"44-45"
"6905","39103","48-49",26,154,"48-49"
"6906","39103","51",30,47,"51"
"6907","39103","52",163,221,"52"
"6908","39103","53",53,159,"53"
"6909","39103","54",40,421,"54"
"6910","39103","56",14,247,"56"
"6911","39103","61",68,42,"61"
"6912","39103","62",311,370,"62"
"6913","39103","71",127,70,"71"
"6914","39103","72",272,315,"72"
"6915","39103","81",343,405,"81"
"6916","39109","23",1,218,"23"
"6917","39109","31-33",5,198,"31-33"
"6918","39109","42",2,95,"42"
"6919","39109","44-45",236,298,"44-45"
"6920","39109","48-49",11,75,"48-49"
"6921","39109","51",11,34,"51"
"6922","39109","52",86,135,"52"
"6923","39109","53",19,80,"53"
"6924","39109","54",22,157,"54"
"6925","39109","56",10,92,"56"
"6926","39109","61",30,17,"61"
"6927","39109","62",153,206,"62"
"6928","39109","71",71,27,"71"
"6929","39109","72",130,189,"72"
"6930","39109","81",154,259,"81"
"6931","39113","22",6,19,"22"
"6932","39113","23",11,694,"23"
"6933","39113","31-33",66,657,"31-33"
"6934","39113","42",49,558,"42"
"6935","39113","44-45",1765,1546,"44-45"
"6936","39113","48-49",72,273,"48-49"
"6937","39113","51",139,181,"51"
"6938","39113","52",551,671,"52"
"6939","39113","53",189,514,"53"
"6940","39113","54",156,1082,"54"
"6941","39113","56",64,586,"56"
"6942","39113","61",282,150,"61"
"6943","39113","62",1270,1550,"62"
"6944","39113","71",465,165,"71"
"6945","39113","72",1169,1097,"72"
"6946","39113","81",1327,1194,"81"
"6947","39123","44-45",4,137,"44-45"
"6948","39123","48-49",3,38,"48-49"
"6949","39123","52",3,53,"52"
"6950","39123","62",1,93,"62"
"6951","39123","71",4,50,"71"
"6952","39123","72",1,169,"72"
"6953","39123","81",8,122,"81"
"6954","39127","72",1,41,"72"
"6955","39129","22",1,3,"22"
"6956","39129","23",1,113,"23"
"6957","39129","44-45",30,122,"44-45"
"6958","39129","48-49",2,46,"48-49"
"6959","39129","52",7,51,"52"
"6960","39129","53",1,28,"53"
"6961","39129","54",3,47,"54"
"6962","39129","56",4,40,"56"
"6963","39129","61",6,4,"61"
"6964","39129","62",11,90,"62"
"6965","39129","71",9,15,"71"
"6966","39129","72",12,74,"72"
"6967","39129","81",19,78,"81"
"6968","39133","23",3,308,"23"
"6969","39133","31-33",13,244,"31-33"
"6970","39133","42",10,160,"42"
"6971","39133","44-45",418,429,"44-45"
"6972","39133","48-49",18,113,"48-49"
"6973","39133","51",28,35,"51"
"6974","39133","52",108,134,"52"
"6975","39133","53",37,119,"53"
"6976","39133","54",26,224,"54"
"6977","39133","56",14,188,"56"
"6978","39133","61",57,30,"61"
"6979","39133","62",210,283,"62"
"6980","39133","71",106,46,"71"
"6981","39133","72",287,317,"72"
"6982","39133","81",272,313,"81"
"6983","39139","23",2,222,"23"
"6984","39139","31-33",14,162,"31-33"
"6985","39139","42",11,118,"42"
"6986","39139","44-45",413,415,"44-45"
"6987","39139","48-49",18,74,"48-49"
"6988","39139","51",20,46,"51"
"6989","39139","52",153,180,"52"
"6990","39139","53",31,101,"53"
"6991","39139","54",25,177,"54"
"6992","39139","56",11,149,"56"
"6993","39139","61",53,21,"61"
"6994","39139","62",264,372,"62"
"6995","39139","71",60,39,"71"
"6996","39139","72",205,234,"72"
"6997","39139","81",233,324,"81"
"6998","39151","22",1,27,"22"
"6999","39151","23",2,728,"23"
"7000","39151","31-33",46,467,"31-33"
"7001","39151","42",32,378,"42"
"7002","39151","44-45",1287,1188,"44-45"
"7003","39151","48-49",57,225,"48-49"
"7004","39151","51",65,94,"51"
"7005","39151","52",377,536,"52"
"7006","39151","53",101,267,"53"
"7007","39151","54",86,645,"54"
"7008","39151","56",40,443,"56"
"7009","39151","61",163,86,"61"
"7010","39151","62",626,997,"62"
"7011","39151","71",276,123,"71"
"7012","39151","72",724,786,"72"
"7013","39151","81",869,979,"81"
"7014","39153","11",1,7,"11"
"7015","39153","22",2,36,"22"
"7016","39153","23",2,965,"23"
"7017","39153","31-33",85,752,"31-33"
"7018","39153","42",46,929,"42"
"7019","39153","44-45",2031,1615,"44-45"
"7020","39153","48-49",86,365,"48-49"
"7021","39153","51",118,241,"51"
"7022","39153","52",564,822,"52"
"7023","39153","53",190,561,"53"
"7024","39153","54",147,1492,"54"
"7025","39153","56",65,731,"56"
"7026","39153","61",268,180,"61"
"7027","39153","62",1479,1503,"62"
"7028","39153","71",489,190,"71"
"7029","39153","72",1289,1209,"72"
"7030","39153","81",1402,1449,"81"
"7031","39155","22",3,7,"22"
"7032","39155","23",2,342,"23"
"7033","39155","31-33",20,198,"31-33"
"7034","39155","42",17,168,"42"
"7035","39155","44-45",729,653,"44-45"
"7036","39155","48-49",30,149,"48-49"
"7037","39155","51",40,35,"51"
"7038","39155","52",199,228,"52"
"7039","39155","53",59,138,"53"
"7040","39155","54",52,264,"54"
"7041","39155","56",19,220,"56"
"7042","39155","61",91,38,"61"
"7043","39155","62",486,529,"62"
"7044","39155","71",115,63,"71"
"7045","39155","72",432,388,"72"
"7046","39155","81",506,440,"81"
"7047","39159","44-45",5,128,"44-45"
"7048","39159","52",1,64,"52"
"7049","39159","56",1,73,"56"
"7050","39159","61",2,14,"61"
"7051","39159","62",3,82,"62"
"7052","39159","71",7,20,"71"
"7053","39159","72",3,85,"72"
"7054","39159","81",5,133,"81"
"7055","39165","11",2,5,"11"
"7056","39165","22",1,3,"22"
"7057","39165","23",3,365,"23"
"7058","39165","31-33",20,214,"31-33"
"7059","39165","42",7,224,"42"
"7060","39165","44-45",729,511,"44-45"
"7061","39165","48-49",25,113,"48-49"
"7062","39165","51",59,65,"51"
"7063","39165","52",214,290,"52"
